ExperimentName,Subject,Trial,CogLoadCond,ReproSize,RespStartSize,Actual,correct,bias,biasculled
CogLoadLineNumber,40,18,Low,198,138,192,1,6,
CogLoadLineNumber,40,19,High,332,123,288,1,44,
CogLoadLineNumber,40,20,High,172,189,128,0,44,
CogLoadLineNumber,40,21,Low,116,197,128,1,-12,
CogLoadLineNumber,40,22,Low,360,144,320,1,40,
CogLoadLineNumber,40,23,Low,356,208,352,1,4,
CogLoadLineNumber,40,24,Low,284,199,288,1,-4,
CogLoadLineNumber,40,25,Low,204,237,192,1,12,
CogLoadLineNumber,40,26,Low,258,254,224,1,34,
CogLoadLineNumber,40,27,Low,156,155,160,1,-4,
CogLoadLineNumber,40,28,High,152,297,96,1,56,
CogLoadLineNumber,40,29,Low,208,105,224,1,-16,
CogLoadLineNumber,40,30,Low,352,151,352,1,0,
CogLoadLineNumber,40,31,High,172,369,128,0,44,
CogLoadLineNumber,40,32,High,96,96,96,1,0,
CogLoadLineNumber,40,33,Low,328,387,320,1,8,
CogLoadLineNumber,40,34,Low,362,362,352,1,10,
CogLoadLineNumber,40,35,Low,164,164,128,1,36,
CogLoadLineNumber,40,36,Low,202,270,224,1,-22,
CogLoadLineNumber,40,37,High,200,312,160,1,40,
CogLoadLineNumber,40,38,Low,256,363,256,1,0,
CogLoadLineNumber,40,39,High,208,235,192,1,16,
CogLoadLineNumber,40,40,High,168,369,160,1,8,
CogLoadLineNumber,40,41,High,196,132,224,1,-28,
CogLoadLineNumber,40,42,High,224,271,256,1,-32,
CogLoadLineNumber,40,43,High,348,183,352,1,-4,
CogLoadLineNumber,40,44,Low,354,346,352,1,2,
CogLoadLineNumber,40,45,High,460,208,320,1,,140
CogLoadLineNumber,40,46,High,258,258,256,1,2,
CogLoadLineNumber,40,47,High,188,217,160,1,28,
CogLoadLineNumber,40,48,High,238,294,224,1,14,
CogLoadLineNumber,40,49,High,208,349,224,1,-16,
CogLoadLineNumber,40,50,High,152,367,128,1,24,
CogLoadLineNumber,40,51,Low,260,165,288,1,-28,
CogLoadLineNumber,40,52,High,278,374,192,1,86,
CogLoadLineNumber,40,53,High,254,110,320,1,-66,
CogLoadLineNumber,40,54,Low,266,266,288,1,-22,
CogLoadLineNumber,40,55,High,330,362,288,1,42,
CogLoadLineNumber,40,56,High,216,241,96,0,120,
CogLoadLineNumber,40,57,High,312,95,352,1,-40,
CogLoadLineNumber,40,58,High,100,99,128,1,-28,
CogLoadLineNumber,40,59,High,172,345,128,1,44,
CogLoadLineNumber,40,60,Low,104,227,96,1,8,
CogLoadLineNumber,40,61,Low,188,300,192,1,-4,
CogLoadLineNumber,40,62,High,340,136,352,0,-12,
CogLoadLineNumber,40,63,High,316,231,288,1,28,
CogLoadLineNumber,40,64,High,252,252,288,1,-36,
CogLoadLineNumber,40,65,High,272,351,224,1,48,
CogLoadLineNumber,40,66,Low,266,186,256,1,10,
CogLoadLineNumber,40,67,Low,156,155,160,1,-4,
CogLoadLineNumber,40,68,Low,244,111,288,1,-44,
CogLoadLineNumber,40,69,Low,152,120,160,1,-8,
CogLoadLineNumber,40,70,High,144,144,192,1,-48,
CogLoadLineNumber,40,71,Low,270,202,288,1,-18,
CogLoadLineNumber,40,72,High,242,186,256,1,-14,
CogLoadLineNumber,40,73,High,292,89,320,1,-28,
CogLoadLineNumber,40,74,Low,178,178,160,1,18,
CogLoadLineNumber,40,75,High,120,284,96,1,24,
CogLoadLineNumber,40,76,Low,96,349,96,1,0,
CogLoadLineNumber,40,77,High,248,249,288,1,-40,
CogLoadLineNumber,40,78,Low,172,344,224,1,-52,
CogLoadLineNumber,40,79,Low,154,154,192,1,-38,
CogLoadLineNumber,40,80,Low,194,146,160,1,34,
CogLoadLineNumber,40,81,High,252,353,160,1,92,
CogLoadLineNumber,40,82,Low,126,126,96,1,30,
CogLoadLineNumber,40,83,Low,268,160,256,1,12,
CogLoadLineNumber,40,84,Low,284,116,320,1,-36,
CogLoadLineNumber,40,85,High,106,218,96,0,10,
CogLoadLineNumber,40,86,Low,324,197,320,1,4,
CogLoadLineNumber,40,87,Low,184,268,128,1,56,
CogLoadLineNumber,40,88,High,258,258,352,0,-94,
CogLoadLineNumber,40,89,Low,302,302,352,1,-50,
CogLoadLineNumber,40,90,High,206,86,256,0,-50,
